stop_id,stop_code,stop_desc,stop_name,stop_lat,stop_lon,stop_calle,stop_numero,stop_entre,stop_esquina
4913,C4913,,Valparaiso 6000,-31.4840657908,-64.1889742088,Valparaiso,6000,,
4914,C4914,,Valparaiso 5530,-31.4798224453,-64.1887311364,Valparaiso,5530,,
4915,C4915,,Valparaiso 5191,-31.4771626515,-64.1885472063,Valparaiso,5191,,Nivoli
4916,C4916,,Illia 29,-31.4209257347,-64.1856102268,Illia,29,,
4917,C4917,,Marcelo T de Alvear 267,-31.4175336117,-64.1900642112,Marcelo T de Alvear,267,,
4918,C4918,,Jujuy 36,-31.4134673999,-64.1904438545,Jujuy,36,,
4919,C4919,,Cno San Carlos 5394,-31.4762497217,-64.1688623129,Cno San Carlos,5394,,
4920,C4920,,Cno San Carlos 5525,-31.4775666081,-64.168852742,Cno San Carlos,5525,,
4921,C4921,,Cno San Carlos 5800,-31.4806681639,-64.168860124,Cno San Carlos,5800,,Madre Sacramento
4922,C4922,,Cno San Carlos 5635,-31.4825885104,-64.1688459001,Cno San Carlos,5635,,
4923,C4923,,Cno San Carlos 5990,-31.4864897912,-64.1688612657,Cno San Carlos,5990,,
4924,C4924,,Cno San Carlos 6160,-31.4879676191,-64.168872519,Cno San Carlos,6160,,
4925,C4925,,Cno San Carlos 6364,-31.4902372128,-64.1688829158,Cno San Carlos,6364,,
4926,C4926,,Cno San Carlos 6488,-31.4915323218,-64.1688443391,Cno San Carlos,6488,,
4927,C4927,,Cno San Carlos 6650,-31.4933799424,-64.1688491095,Cno San Carlos,6650,,
4928,C4928,,Cno San Carlos 6850,-31.4940831235,-64.1688856197,Cno San Carlos,6850,,Callejón Cuatrini
4929,C4929,,Cno San Carlos 7000,-31.4987834034,-64.1689053676,Cno San Carlos,7000,,
4930,C4930,,Cno San Carlos 7676,-31.5010722326,-64.1688940024,Cno San Carlos,7676,,
4931,C4931,,Cno San Carlos 8400,-31.5039028579,-64.1689238448,Cno San Carlos,8400,,Country Viejo Algarrobo
4932,C4932,,Cno San Carlos 8616,-31.5072467041,-64.1690223548,Cno San Carlos,8616,,
4933,C4933,,Cno San Carlos 8700,-31.5094422631,-64.1690758622,Cno San Carlos,8700,,Callejón Arias
4934,C4934,,Cno San Carlos 8900,-31.5118027945,-64.1690855506,Cno San Carlos,8900,,Colegio Manuel Estrada
4935,C4935,,Cno San Carlos 9400,-31.5149038538,-64.1691211988,Cno San Carlos,9400,,Paso a Nivel
4936,C4936,,Cno San Carlos 9300,-31.5173780345,-64.1691252986,Cno San Carlos,9300,,
4937,C4937,,Cno San Carlos,-31.5189249539,-64.1691102077,Cno San Carlos,,,Canal Maestro
4938,C4938,,Cno San Carlos 9700,-31.5233661324,-64.1687229681,Cno San Carlos,9700,,
4940,C4940,,Cno San Carlos,-31.5286980633,-64.1687980794,Cno San Carlos,,,Callejón Aguas Cordob.
4941,C4941,,Alonzo de Ubeda 455,-31.3613326855,-64.1964930093,Alonzo de Ubeda,455,,Pablo Guzmán
4942,C4942,,Alonzo de Ubeda 317,-31.3602881579,-64.1975677355,Alonzo de Ubeda,317,,
4943,C4943,,Diego Díaz,-31.3605886932,-64.1987614765,Diego Díaz,,,
4944,C4944,,Diego Díaz 415,-31.36182289,-64.2004827201,Diego Díaz,415,,Perez Correa
4945,C4945,,Perez Correa 201,-31.3615594877,-64.2020952118,Perez Correa,201,,Celiz de Quiroga
4946,C4946,,Celiz de Quiroga,-31.3618550233,-64.20324956,Celiz de Quiroga,,,Mons. P. Cabrera
4947,C4947,,Damián Garat,-31.3613447701,-64.2058641499,Damián Garat,,,CPC Mons. P. Cabrera
4948,C4948,,Damián Garat 2780,-31.3607146351,-64.2092840143,Damián Garat,2780,,
4949,C4949,,Damián Garat 2977,-31.3609548532,-64.210773481,Damián Garat,2977,,Manuel Galvez
4950,C4950,,Los Granaderos 2881,-31.3750049499,-64.2128258354,Los Granaderos,2881,,Tuyutí
4951,C4951,,Los Granaderos 2653,-31.3759764457,-64.2092318097,Los Granaderos,2653,,
4952,C4952,,Los Granaderos 1945,-31.3816575117,-64.2001792643,Los Granaderos,1945,,
4953,C4953,,Los Granaderos 1759,-31.3832566977,-64.1982283053,Los Granaderos,1759,,Centenario
4954,C4954,,Los Granaderos 1579,-31.3853563108,-64.1951562506,Los Granaderos,1579,,
4955,C4955,,Los Granaderos 1379,-31.3867092847,-64.1926799935,Los Granaderos,1379,,
4956,C4956,,Isabel La Católica 1221,-31.3875334736,-64.190367272,Isabel La Católica,1221,,
4957,C4957,,Isabel La Católica,-31.3887416891,-64.1881261356,Isabel La Católica,,,
4958,C4958,,Isabel La Católica 886,-31.3896503067,-64.1864346323,Isabel La Católica,886,,Avellaneda
4959,C4959,,Fragueiro,-31.3918902263,-64.1843056474,Fragueiro,,,
4960,C4960,,Fragueiro,-31.391976641,-64.1843610212,Fragueiro,,,
4961,C4961,,Baigorri 888,-31.3917957349,-64.1864900907,Baigorri,888,,
4962,C4962,,Rodriguez Peña 2154,-31.389795139,-64.1875449911,Rodriguez Peña,2154,,
4963,C4963,,Isabel La Católica 1126,-31.3885462554,-64.188290589,Isabel La Católica,1126,,
4964,C4964,,Isabel La Católica 1334,-31.3871029784,-64.1912657462,Isabel La Católica,1334,,
4965,C4965,,Los Granaderos 1557,-31.3853698305,-64.1949038147,Los Granaderos,1557,,
4966,C4966,,Los Granaderos 1740,-31.3837745139,-64.1973526682,Los Granaderos,1740,,Gomez Pereyra
4967,C4967,,Los Granaderos 1946,-31.3821281351,-64.1994299851,Los Granaderos,1946,,
4968,C4968,,Los Granaderos 2098,-31.3809269435,-64.2009011135,Los Granaderos,2098,,Góngora
4969,C4969,,Los Granaderos 2248,-31.3787920226,-64.2036779936,Los Granaderos,2248,,
4970,C4970,,Los Granaderos 2450,-31.3768289485,-64.2060440672,Los Granaderos,2450,,
4971,C4971,,Los Granaderos 2593,-31.3763275923,-64.2079367424,Los Granaderos,2593,,
4972,C4972,,Los Granaderos 2758,-31.3754061167,-64.2112814688,Los Granaderos,2758,,
4973,C4973,,Santiago Baravino 4482,-31.3623457888,-64.212517987,Santiago Baravino,4482,,
4974,C4974,,Damián Garat 2961,-31.361315679,-64.2109058681,Damián Garat,2961,,
4975,C4975,,Damián Garat,-31.3612786564,-64.2075468366,Damián Garat,,,
4976,C4976,,Damián Garat,-31.3617616912,-64.2044019161,Damián Garat,,,CPC Mons. P. Cabrera
4977,C4977,,Toledo de Pimentel,-31.3634081466,-64.2031704733,Toledo de Pimentel,,,Diego Díaz
4978,C4978,,Diego Díaz 382,-31.3625669366,-64.2012487041,Diego Díaz,382,,Perez Correa
4979,C4979,,Alonzo de Ubeda 396,-31.3609741265,-64.1968396746,Alonzo de Ubeda,396,,Luciano de Figueroa
4980,C4980,,Alonzo de Ubeda 490,-31.3621544032,-64.1956865788,Alonzo de Ubeda,490,,Suarez de Figueroa
4981,C4981,,Tristán de Tejeda 570,-31.3617145482,-64.193289754,Tristán de Tejeda,570,,
4982,C4982,,Cno San Carlos 5165,-31.4751983573,-64.1689303962,Cno San Carlos,5165,,
4983,C4983,,Gaspar de Quevedo 469,-31.3579641211,-64.1883486746,Gaspar de Quevedo,469,,
4984,C4984,,Onofrio Palamara 2743,-31.4642809633,-64.1619380508,Onofrio Palamara,2743,,
4985,C4985,,Richieri 4183,-31.4628817996,-64.1642170996,Richieri,4183,,
4986,C4986,,Richieri 4117,-31.4618354214,-64.1652558535,Richieri,4117,,
4987,C4987,,Elias Yofre 1231,-31.4508165157,-64.1776346638,Elias Yofre,1231,,
4988,C4988,,Elias Yofre 1015,-31.450754609,-64.1807874572,Elias Yofre,1015,,
4989,C4989,,Hipólito Irigoyen 631,-31.4298479237,-64.1839112766,Hipólito Irigoyen,631,,
4990,C4990,,Chacabuco,-31.4262271821,-64.1838685528,Chacabuco,,,
4991,C4991,,Chacabuco,-31.4226246327,-64.1823016972,Chacabuco,,,
4992,C4992,,San Jeronimo 82,-31.4172830471,-64.1835808208,San Jeronimo,82,,
4993,C4993,,27 de Abril 142,-31.4165261457,-64.1862973672,27 de Abril,142,,
4994,C4994,,27 de Abril 436,-31.4153952098,-64.1902698911,27 de Abril,436,,
4995,C4995,,27 de Abril 725,-31.4141905939,-64.1944418687,27 de Abril,725,,
4996,C4996,,27 de Abril 1128,-31.4125677851,-64.1999320153,27 de Abril,1128,,
4997,C4997,,Coronel Olmedo 75,-31.4106732402,-64.199952417,Coronel Olmedo,75,,
4998,C4998,,Santa Fé 366,-31.4068383703,-64.1999547753,Santa Fé,366,,
4999,C4999,,Santa Fé 825,-31.4021125782,-64.1978947937,Santa Fé,825,,
5000,C5000,,Santa Fé 425,-31.4057175548,-64.1997291555,Santa Fé,425,,
5001,C5001,,Colon 1041,-31.409530778,-64.19737189,Colon,1041,,
5002,C5002,,Colon 767,-31.4107147394,-64.1933002924,Colon,767,,
5003,C5003,,Colon 533,-31.411597544,-64.1904210186,Colon,533,,
5004,C5004,,Colon 259,-31.4127868745,-64.1863626868,Colon,259,,
5005,C5005,,Velez Sarfield 172,-31.4169714773,-64.1875182941,Velez Sarfield,172,,
5006,C5006,,Hipolito  Irigoyen 150,-31.4227769655,-64.1876682539,Hipolito  Irigoyen,150,,
5007,C5007,,Haya de la Torre,-31.4388244273,-64.1876706657,Haya de la Torre,,,
5008,C5008,,Richieri 4199,-31.4630950008,-64.1642343773,Richieri,4199,,Ramon Villafañe
5009,C5009,,Palamara 2721,-31.4643690237,-64.1616684632,Palamara,2721,,
5010,C5010,,Lola Mora,-31.4274074778,-64.1144674199,Lola Mora,,,Agustín Garzón
5011,C5011,,Alejo Bruix 5700,-31.4263973086,-64.1134554194,Alejo Bruix,5700,,
5012,C5012,,Luis Burela 1323,-31.4248171281,-64.1129239843,Luis Burela,1323,,
5013,C5013,,San Jerónimo 5558,-31.4244567162,-64.1146057839,San Jerónimo,5558,,
5014,C5014,,San Jerónimo 5411,-31.4245207623,-64.1165014427,San Jerónimo,5411,,
5015,C5015,,San Jerónimo 5214,-31.4245683775,-64.1187798808,San Jerónimo,5214,,
5016,C5016,,San Jerónimo 5013,-31.4246162903,-64.121247866,San Jerónimo,5013,,
5017,C5017,,San Jerónimo 4915,-31.4246616177,-64.1225923564,San Jerónimo,4915,,
5018,C5018,,San Jerónimo 4716,-31.4246479989,-64.1250015939,San Jerónimo,4716,,
5019,C5019,,San Jerónimo 4419,-31.4245891098,-64.1284972867,San Jerónimo,4419,,
5020,C5020,,Río de la Plata 1217,-31.4237669354,-64.1288502623,Río de la Plata,1217,,
5021,C5021,,López y Planes 4355,-31.4224788086,-64.1294746312,López y Planes,4355,,
5022,C5022,,López y Planes 4109,-31.4224447098,-64.1318702097,López y Planes,4109,,
5023,C5023,,López y Planes 3900,-31.4224065654,-64.1340381449,López y Planes,3900,,Antonio Machado
5024,C5024,,López y Planes 3715,-31.4222751948,-64.1357468981,López y Planes,3715,,Ramón Gil Barros
5025,C5025,,López y Planes 3613,-31.4221301029,-64.1372991175,López y Planes,3613,,
5026,C5026,,López y Planes 3369,-31.4217926905,-64.14082977,López y Planes,3369,,
5027,C5027,,Diego de Torres 1192,-31.4223455058,-64.1428673675,Diego de Torres,1192,,
5028,C5028,,San Jerónimo 3017,-31.4236687377,-64.144898079,San Jerónimo,3017,,
5029,C5029,,San Jerónimo 2716,-31.4232980087,-64.1489191425,San Jerónimo,2716,,
5030,C5030,,San Jerónimo 2467,-31.423019661,-64.152046704,San Jerónimo,2467,,
5031,C5031,,San Jerónimo 2315,-31.422840155,-64.1538753642,San Jerónimo,2315,,
5032,C5032,,San Jerónimo 2141,-31.4226489434,-64.1560637808,San Jerónimo,2141,,
5033,C5033,,Entre Ríos 2065,-31.4236295894,-64.1573744918,Entre Ríos,2065,,
5034,C5034,,Entre Ríos 1901,-31.4235006724,-64.1588744475,Entre Ríos,1901,,Centro América
5035,C5035,,Entre Ríos 1705,-31.4232715122,-64.1613425837,Entre Ríos,1705,,Asunción
5036,C5036,,Entre Ríos 1550,-31.4230362448,-64.1639836174,Entre Ríos,1550,,Maternidad Prov.
5037,C5037,,Agustín Garzón 1453,-31.4240087745,-64.1650921811,Agustín Garzón,1453,,
5038,C5038,,Agustín Garzón 1225,-31.4242478544,-64.1678849773,Agustín Garzón,1225,,Dinosaurio Mall
5039,C5039,,Juan Domingo Perón 824,-31.4251377215,-64.1698148352,Juan Domingo Perón,824,,Bajada Pucará
5043,C5043,,San Jerónimo 30,-31.4173109948,-64.1836261856,San Jerónimo,30,,
5044,C5044,,27 de Abril 245,-31.4161761799,-64.1876901352,27 de Abril,245,,
5045,C5045,,27 de Abril 582,-31.4148936275,-64.1921103565,27 de Abril,582,,
5046,C5046,,27 de Abril 942,-31.4134203079,-64.1970326558,27 de Abril,942,,
5047,C5047,,Rodriguez Peña 125,-31.410625207,-64.1968945708,Rodriguez Peña,125,,
5049,C5049,,Colón 1780,-31.4081050111,-64.2017674521,Colón,1780,,
5050,C5050,,Colón 1580,-31.4074298881,-64.204137114,Colón,1580,,
5051,C5051,,Colón 1818,-31.406683359,-64.2068347412,Colón,1818,,Registro Civil
5052,C5052,,Colón 2050,-31.4057356582,-64.2099055585,Colón,2050,,
5053,C5053,,Colón 2382,-31.4046373565,-64.2133519405,Colón,2382,,
5054,C5054,,Colón 2656,-31.4036031726,-64.2166178707,Colón,2656,,
5055,C5055,,Colón 3060,-31.4021626857,-64.2211025171,Colón,3060,,
5056,C5056,,Colón 3268,-31.4013719886,-64.2236222733,Colón,3268,,
5057,C5057,,Colón 3650,-31.3997630521,-64.2285466943,Colón,3650,,Hipermercado Macro
5058,C5058,,Colón 3878,-31.3989916526,-64.231060024,Colón,3878,,
5059,C5059,,Colón 4188,-31.3979371904,-64.2342307356,Colón,4188,,
5060,C5060,,Colón 4330,-31.3972067815,-64.2364564225,Colón,4330,,
5061,C5061,,Colón 4782,-31.3959082287,-64.241512614,Colón,4782,,Domingo Irós
5062,C5062,,Colón 4850,-31.3959916303,-64.2434854042,Colón,4850,,Carrefour
5063,C5063,,Colón 5000,-31.3961384683,-64.2464263928,Colón,5000,,
5064,C5064,,Colón 5244,-31.3963228708,-64.2497723233,Colón,5244,,Juan B. De Mena
5065,C5065,,Colón 5400,-31.3963099241,-64.2520308647,Colón,5400,,CPC Colón
5066,C5066,,Colón 5482,-31.3957826802,-64.2540080731,Colón,5482,,
5067,C5067,,Colón 5760,-31.3946011341,-64.257353743,Colón,5760,,
5068,C5068,,Colón 5900,-31.3942152527,-64.2602834814,Colón,5900,,Wall Mart
5069,C5069,,Colón 6000,-31.3949045302,-64.2639763322,Colón,6000,,Torres Gama
5070,C5070,,Colón 6400,-31.3945633497,-64.2673667231,Colón,6400,,Rotonda Tropezón
5071,C5071,,Ejército Argentino 6500,-31.3945564786,-64.2690995789,Ejército Argentino,6500,,Barrio Militar
5072,C5072,,Mahatma Ghandi 50,-31.3913824385,-64.2693502833,Mahatma Ghandi,50,,
5073,C5073,,Mahatma Ghandi 170,-31.3897627381,-64.269351694,Mahatma Ghandi,170,,
5074,C5074,,Ardizone 6894,-31.3881835992,-64.2709820929,Ardizone,6894,,
5075,C5075,,Ardizone 7035,-31.38770577,-64.2743207575,Ardizone,7035,,
5076,C5076,,Costamagna 7000,-31.386489123,-64.2729734043,Costamagna,7000,,
5077,C5077,,Costamagna 6900,-31.3866260258,-64.2714850376,Costamagna,6900,,Fagnano
5078,C5078,,Costamagna 6800,-31.3866662768,-64.2696141944,Costamagna,6800,,Mahatma Ghandi
5079,C5079,,Mahatma Ghandi 400,-31.3847500081,-64.2691831892,Mahatma Ghandi,400,,Orzali
5080,C5080,,Mahatma Ghandi 400,-31.3848181932,-64.2691929809,Mahatma Ghandi,400,,Orzali
5081,C5081,,Mahatma Ghandi 301,-31.3863718603,-64.2695208876,Mahatma Ghandi,301,,
5082,C5082,,Costamagna 6900,-31.3865342302,-64.2711517298,Costamagna,6900,,
5083,C5083,,Costamagna 7000,-31.3864147885,-64.2727880519,Costamagna,7000,,Cagliero
5084,C5084,,Mascardi 281,-31.3857461256,-64.2748100973,Mascardi,281,,
5085,C5085,,Mascardi 205,-31.386445462,-64.2755893112,Mascardi,205,,
5086,C5086,,Mascardi 110,-31.3874922763,-64.276792243,Mascardi,110,,
5087,C5087,,Paglieri 7008,-31.3894907578,-64.2750256295,Paglieri,7008,,
5088,C5088,,Paglieri 6920,-31.3898221892,-64.2727938776,Paglieri,6920,,
5089,C5089,,Paglieri 6814,-31.3898740869,-64.2697771879,Paglieri,6814,,Mahatma Ghandi
5090,C5090,,Mahatma Ghandi 50,-31.391289868,-64.2696175132,Mahatma Ghandi,50,,
5091,C5091,,Ejército Argentino 6500,-31.3947349206,-64.2695847208,Ejército Argentino,6500,,Barrio Militar
5092,C5092,,Colón 6300,-31.3952854826,-64.2656577239,Colón,6300,,Rotonda Tropezón
5093,C5093,,Colón 5900,-31.3944157642,-64.2595220133,Colón,5900,,Wall Mart
5094,C5094,,Colón 5700,-31.3949339662,-64.2568732891,Colón,5700,,
5095,C5095,,Colón 5500,-31.3957807094,-64.2545549595,Colón,5500,,
5096,C5096,,Colón 5271,-31.3965404388,-64.2508297621,Colón,5271,,
5097,C5097,,Colón 4960,-31.3964311623,-64.2487040524,Colón,4960,,
5098,C5098,,Colón 4865,-31.3962909209,-64.2453386327,Colón,4865,,
5099,C5099,,Colón 4747,-31.3960779961,-64.2417257818,Colón,4747,,
5100,C5100,,Colón 4387,-31.3970067668,-64.2377170227,Colón,4387,,
5101,C5101,,Colón 4125,-31.398171156,-64.2340881075,Colón,4125,,
5102,C5102,,Colón 3845,-31.3991891804,-64.2308974369,Colón,3845,,
5103,C5103,,Colón 3671,-31.4001304109,-64.2279301212,Colón,3671,,Bv. Del Carmen
5104,C5104,,Colón 3377,-31.401106577,-64.224876438,Colón,3377,,
5105,C5105,,Colón 3069,-31.4022929376,-64.2211950156,Colón,3069,,
5107,C5107,,Colón 2523,-31.4040580229,-64.2155403078,Colón,2523,,
5108,C5108,,Colón 2323,-31.4047568413,-64.2133528499,Colón,2323,,
5109,C5109,,Colón 2049,-31.4058591537,-64.2099452884,Colón,2049,,
5110,C5110,,Colón 1780,-31.4069760481,-64.2062467254,Colón,1780,,
5111,C5111,,Colón 1557,-31.4076137711,-64.2040563026,Colón,1557,,
5112,C5112,,Colón 1351,-31.4082971803,-64.2016064749,Colón,1351,,
5113,C5113,,Colón 1048,-31.4095371177,-64.1973197584,Colón,1048,,Salecianos
5114,C5114,,Colón 675,-31.4110005919,-64.1923197137,Colón,675,,
5115,C5115,,Colón 375,-31.412497043,-64.1874158052,Colón,375,,
5116,C5116,,Colon 33,-31.4136822922,-64.1833209474,Colon,33,,
5117,C5117,,Olmos 420,-31.4156348276,-64.1769504632,Olmos,420,,
5119,C5119,,Juan Domingo Perón 312,-31.4221753207,-64.1749219618,Juan Domingo Perón,312,,Terminal de Omnibus
5120,C5120,,Juan Domingo Perón 488,-31.4247507691,-64.1718253366,Juan Domingo Perón,488,,Terminal Nueva
5121,C5121,,Juan Domingo Perón 867,-31.4253387128,-64.1696295305,Juan Domingo Perón,867,,
5122,C5122,,Agustín Garzón 1375,-31.4240791991,-64.1664624405,Agustín Garzón,1375,,
5123,C5123,,Agustín Garzón 1574,-31.4242336858,-64.1638138727,Agustín Garzón,1574,,
5124,C5124,,Agustín Garzón 1774,-31.424432044,-64.1613708694,Agustín Garzón,1774,,
5125,C5125,,Agustín Garzón 1900,-31.4246570794,-64.1587619775,Agustín Garzón,1900,,
5126,C5126,,Agustín Garzón 2160,-31.4248833683,-64.1563021894,Agustín Garzón,2160,,
5127,C5127,,Agustín Garzón 2346,-31.4251302761,-64.1537109141,Agustín Garzón,2346,,
5128,C5128,,Agustín Garzón 2548,-31.4253542772,-64.15117153,Agustín Garzón,2548,,
5129,C5129,,Agustín Garzón 2778,-31.4255593377,-64.1487894274,Agustín Garzón,2778,,
5130,C5130,,Agustín Garzón 2968,-31.4258113575,-64.1463345757,Agustín Garzón,2968,,
5131,C5131,,Agustín Garzón 3246,-31.4260908661,-64.1426139118,Agustín Garzón,3246,,
5132,C5132,,José Solares 1337,-31.4245763846,-64.1417562098,José Solares,1337,,
5133,C5133,,Estados Unidos 3388,-31.4229551602,-64.1409144414,Estados Unidos,3388,,
5134,C5134,,Estados Unidos 3978,-31.4235273539,-64.1341007315,Estados Unidos,3978,,
5135,C5135,,Estados Unidos 4296,-31.4235763811,-64.1305989586,Estados Unidos,4296,,
5136,C5136,,Estados Unidos 4452,-31.423592304,-64.1281859766,Estados Unidos,4452,,
5137,C5137,,Estados Unidos 4638,-31.4237404357,-64.1260603397,Estados Unidos,4638,,
5138,C5138,,Estados Unidos 4700,-31.4237365345,-64.1249451274,Estados Unidos,4700,,
5139,C5139,,Estados Unidos 4996,-31.4237462686,-64.1226275519,Estados Unidos,4996,,Mario Bravo
5140,C5140,,Estados Unidos 5198,-31.4236602213,-64.1198652026,Estados Unidos,5198,,Cangallo
5141,C5141,,Estados Unidos 5400,-31.4236114946,-64.117635433,Estados Unidos,5400,,Boedo
5142,C5142,,Estados Unidos 5524,-31.4235832193,-64.115647981,Estados Unidos,5524,,Lola Mora
5143,C5143,,Estados Unidos 5720,-31.4235326242,-64.112367323,Estados Unidos,5720,,
5144,C5144,,Tulumba 1300,-31.424060344,-64.1118843898,Tulumba,1300,,San Jerónimo
5145,C5145,,Alejo Bruix 5790,-31.4263363775,-64.1122830577,Alejo Bruix,5790,,
5146,C5146,,Lola Mora 1592,-31.4271440676,-64.1146596146,Lola Mora,1592,,
5147,C5147,,Playa Este Feriar,-31.3719929024,-64.2537024069,Playa Este Feriar,,,
5148,C5148,,Publica,-31.3717625006,-64.2517730645,Publica,,,Carcano
5149,C5149,,Carcano 1300,-31.3768739333,-64.2553958897,Carcano,1300,,Rotonda Escudo
5150,C5150,,Carcano 1050,-31.3798704566,-64.2575898287,Carcano,1050,,
5151,C5151,,Carcano 950,-31.3810598002,-64.2583726355,Carcano,950,,Easy
5152,C5152,,Carcano 654,-31.3836087784,-64.2599482473,Carcano,654,,
5153,C5153,,Carcano,-31.385054788,-64.2614751337,Carcano,,,Rtonda ing. B C. Carreras
5154,C5154,,Hornero 576,-31.3838563705,-64.2597325689,Hornero,576,,
5155,C5155,,Tablada 6352,-31.3848305506,-64.2575838641,Tablada,6352,,
5156,C5156,,Tablada 6113,-31.3855677391,-64.2553203341,Tablada,6113,,
5157,C5157,,Tablada 5843,-31.385847722,-64.2537710227,Tablada,5843,,
5158,C5158,,Nazca 842,-31.3843275685,-64.2528343313,Nazca,842,,
5159,C5159,,Hauling 5708,-31.3841143105,-64.2515852696,Hauling,5708,,Anta
5160,C5160,,Juncadillo 713,-31.3864750533,-64.2486942303,Juncadillo,713,,
5161,C5161,,Figueroa 650,-31.3886435817,-64.2476626636,Figueroa,650,,
5162,C5162,,Figueroa 483,-31.3898263205,-64.2482188066,Figueroa,483,,
5163,C5163,,Figueroa 307,-31.391156842,-64.2488591052,Figueroa,307,,
5164,C5164,,Figueroa 212,-31.3923139198,-64.2494311515,Figueroa,212,,
5165,C5165,,Rosillo 40,-31.3953417706,-64.2509082575,Rosillo,40,,
5166,C5166,,Colón 1080,-31.4095598343,-64.1974880184,Colón,1080,,Salecianos
5167,C5167,,Colón 12,-31.4137321116,-64.1832635785,Colón,12,,
5168,C5168,,Irigoyen 1317,-31.4230712048,-64.1554756409,Irigoyen,1317,,
5169,C5169,,Irigoyen 1076,-31.419736897,-64.155047907,Irigoyen,1076,,
5170,C5170,,Argandoña 2340,-31.4197611737,-64.1531032393,Argandoña,2340,,
5171,C5171,,Argandoña 2550,-31.4199773099,-64.1507206545,Argandoña,2550,,
5172,C5172,,Argandoña 2788,-31.4202103137,-64.1480030352,Argandoña,2788,,
5173,C5173,,Argandoña 2988,-31.4204413372,-64.1452192799,Argandoña,2988,,
5174,C5174,,Argandoña 3184,-31.4206040348,-64.142829175,Argandoña,3184,,
5175,C5175,,Argandoña 3360,-31.4207976073,-64.1405537293,Argandoña,3360,,
5176,C5176,,Obispo Castellanos 831,-31.418922694,-64.1397005933,Obispo Castellanos,831,,
5177,C5177,,Obispo Castellanos 671,-31.4167336106,-64.1393690761,Obispo Castellanos,671,,
5178,C5178,,Obispo Castellanos 423,-31.4145811901,-64.1390198103,Obispo Castellanos,423,,
5179,C5179,,Obispo Castellanos 263,-31.4128526639,-64.1387711674,Obispo Castellanos,263,,
5180,C5180,,Obispo Castellanos 105,-31.4113310875,-64.1384979165,Obispo Castellanos,105,,
5181,C5181,,Monteagudo 3479,-31.411357331,-64.1374966443,Monteagudo,3479,,
5182,C5182,,Leartes 746,-31.4117509935,-64.1361789327,Leartes,746,,
5183,C5183,,Leartes 266,-31.4132725195,-64.1364412205,Leartes,266,,
5184,C5184,,Leartes 382,-31.4145191664,-64.1366042998,Leartes,382,,
5185,C5185,,Blas Parera 3904,-31.414618825,-64.1325638622,Blas Parera,3904,,
5186,C5186,,Cartechini 356,-31.4138371839,-64.13112635,Cartechini,356,,
5187,C5187,,Cartechini 105,-31.4120823623,-64.1299837652,Cartechini,105,,
5188,C5188,,Cartechini 105,-31.4122183905,-64.1302811333,Cartechini,105,,
5189,C5189,,Cartechini 284,-31.4139159505,-64.1313506743,Cartechini,284,,
5190,C5190,,Blas Parera 3902,-31.4145315629,-64.1326314224,Blas Parera,3902,,
5191,C5191,,Blas Parera 3621,-31.4146028211,-64.1362222813,Blas Parera,3621,,
5192,C5192,,Leartes 253,-31.4130053261,-64.1362478764,Leartes,253,,
5193,C5193,,Leartes 123,-31.4116247767,-64.1360493643,Leartes,123,,
5194,C5194,,Monteagudo 3513,-31.4112777262,-64.1371815824,Monteagudo,3513,,
5195,C5195,,Obispo Castellanos 198,-31.4121198537,-64.1387865284,Obispo Castellanos,198,,
5196,C5196,,Obispo Castellanos 3892,-31.4143148777,-64.139125053,Obispo Castellanos,3892,,
5197,C5197,,Obispo Castellanos 572,-31.4164662751,-64.1394873654,Obispo Castellanos,572,,
5198,C5198,,Obispo Castellanos 770,-31.4185532202,-64.1398054426,Obispo Castellanos,770,,
5199,C5199,,Obispo Castellanos 990,-31.4205874468,-64.1401038588,Obispo Castellanos,990,,
5200,C5200,,López y Planes 3113,-31.4215437801,-64.1436384414,López y Planes,3113,,
5201,C5201,,López y Planes 2920,-31.4213440011,-64.1462068265,López y Planes,2920,,
5202,C5202,,López y Planes 2718,-31.4211178011,-64.1487810808,López y Planes,2718,,
5203,C5203,,López y Planes 2541,-31.4208699718,-64.1512612063,López y Planes,2541,,
5204,C5204,,López y Planes 2313,-31.4206439652,-64.1537571312,López y Planes,2313,,
5205,C5205,,López y Planes 2133,-31.4204169559,-64.1562224887,López y Planes,2133,,
5206,C5206,,Carlos Pellegrini 1288,-31.4223056174,-64.1568018208,Carlos Pellegrini,1288,,
5207,C5207,,Figueroa 22,-31.394082501,-64.2502493952,Figueroa,22,,
5208,C5208,,San Jerónimo 82,-31.4173377248,-64.1834744671,San Jerónimo,82,,
5209,C5209,,27 de Abril 225,-31.4161940582,-64.187545593,27 de Abril,225,,
5210,C5210,,27 de Abril 536,-31.4149455002,-64.1918522719,27 de Abril,536,,
5211,C5211,,27 de Abril 842,-31.4138646714,-64.1955023342,27 de Abril,842,,
5212,C5212,,Rosillos 75,-31.3956649058,-64.2509335765,Rosillos,75,,
5213,C5213,,Rosillos 6,-31.3944839299,-64.2503407144,Rosillos,6,,
5214,C5214,,Figueroa 177,-31.3926071243,-64.24942238,Figueroa,177,,
5215,C5215,,Figueroa 288,-31.3913969542,-64.2488520621,Figueroa,288,,
5216,C5216,,Figueroa 486,-31.3897201045,-64.2480186978,Figueroa,486,,
